"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Hillsborough County, NH"	"33011"	"Aug., 2000"	"2000/08"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2000"	"2000/08"	"55-64 years"	"55-64"	23	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2000"	"2000/08"	"65-74 years"	"65-74"	38	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2000"	"2000/08"	"75-84 years"	"75-84"	59	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2000"	"2000/08"	"85+ years"	"85+"	57	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Aug., 2000"	"2000/08"			212	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2000"	"2000/09"	"45-54 years"	"45-54"	22	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2000"	"2000/09"	"55-64 years"	"55-64"	16	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2000"	"2000/09"	"65-74 years"	"65-74"	41	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2000"	"2000/09"	"75-84 years"	"75-84"	56	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2000"	"2000/09"	"85+ years"	"85+"	58	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Sep., 2000"	"2000/09"			208	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2000"	"2000/10"	"35-44 years"	"35-44"	10	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2000"	"2000/10"	"45-54 years"	"45-54"	17	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2000"	"2000/10"	"55-64 years"	"55-64"	22	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2000"	"2000/10"	"65-74 years"	"65-74"	59	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2000"	"2000/10"	"75-84 years"	"75-84"	79	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2000"	"2000/10"	"85+ years"	"85+"	62	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Oct., 2000"	"2000/10"			253	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2000"	"2000/11"	"45-54 years"	"45-54"	19	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2000"	"2000/11"	"55-64 years"	"55-64"	15	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2000"	"2000/11"	"65-74 years"	"65-74"	46	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2000"	"2000/11"	"75-84 years"	"75-84"	73	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2000"	"2000/11"	"85+ years"	"85+"	57	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Nov., 2000"	"2000/11"			221	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2000"	"2000/12"	"35-44 years"	"35-44"	13	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2000"	"2000/12"	"45-54 years"	"45-54"	17	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2000"	"2000/12"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2000"	"2000/12"	"65-74 years"	"65-74"	46	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2000"	"2000/12"	"75-84 years"	"75-84"	77	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2000"	"2000/12"	"85+ years"	"85+"	78	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Dec., 2000"	"2000/12"			258	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2001"	"2001/01"	"45-54 years"	"45-54"	17	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2001"	"2001/01"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2001"	"2001/01"	"65-74 years"	"65-74"	49	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2001"	"2001/01"	"75-84 years"	"75-84"	71	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2001"	"2001/01"	"85+ years"	"85+"	84	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jan., 2001"	"2001/01"			258	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2001"	"2001/02"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2001"	"2001/02"	"55-64 years"	"55-64"	15	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2001"	"2001/02"	"65-74 years"	"65-74"	44	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2001"	"2001/02"	"75-84 years"	"75-84"	64	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2001"	"2001/02"	"85+ years"	"85+"	63	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Feb., 2001"	"2001/02"			207	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2001"	"2001/03"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2001"	"2001/03"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2001"	"2001/03"	"65-74 years"	"65-74"	33	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2001"	"2001/03"	"75-84 years"	"75-84"	77	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2001"	"2001/03"	"85+ years"	"85+"	72	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Mar., 2001"	"2001/03"			238	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2001"	"2001/04"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2001"	"2001/04"	"55-64 years"	"55-64"	35	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2001"	"2001/04"	"65-74 years"	"65-74"	43	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2001"	"2001/04"	"75-84 years"	"75-84"	95	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2001"	"2001/04"	"85+ years"	"85+"	58	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Apr., 2001"	"2001/04"			255	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"May, 2001"	"2001/05"	"45-54 years"	"45-54"	17	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"May, 2001"	"2001/05"	"55-64 years"	"55-64"	19	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"May, 2001"	"2001/05"	"65-74 years"	"65-74"	31	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"May, 2001"	"2001/05"	"75-84 years"	"75-84"	68	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"May, 2001"	"2001/05"	"85+ years"	"85+"	72	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"May, 2001"	"2001/05"			220	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jun., 2001"	"2001/06"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jun., 2001"	"2001/06"	"55-64 years"	"55-64"	20	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jun., 2001"	"2001/06"	"65-74 years"	"65-74"	45	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jun., 2001"	"2001/06"	"75-84 years"	"75-84"	65	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jun., 2001"	"2001/06"	"85+ years"	"85+"	66	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jun., 2001"	"2001/06"			233	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jul., 2001"	"2001/07"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jul., 2001"	"2001/07"	"55-64 years"	"55-64"	22	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jul., 2001"	"2001/07"	"65-74 years"	"65-74"	51	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jul., 2001"	"2001/07"	"75-84 years"	"75-84"	65	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jul., 2001"	"2001/07"	"85+ years"	"85+"	55	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jul., 2001"	"2001/07"			216	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2001"	"2001/08"	"35-44 years"	"35-44"	10	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2001"	"2001/08"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2001"	"2001/08"	"55-64 years"	"55-64"	16	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2001"	"2001/08"	"65-74 years"	"65-74"	38	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2001"	"2001/08"	"75-84 years"	"75-84"	66	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2001"	"2001/08"	"85+ years"	"85+"	71	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Aug., 2001"	"2001/08"			223	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2001"	"2001/09"	"35-44 years"	"35-44"	11	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2001"	"2001/09"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2001"	"2001/09"	"65-74 years"	"65-74"	33	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2001"	"2001/09"	"75-84 years"	"75-84"	66	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2001"	"2001/09"	"85+ years"	"85+"	62	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Sep., 2001"	"2001/09"			215	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2001"	"2001/10"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2001"	"2001/10"	"55-64 years"	"55-64"	17	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2001"	"2001/10"	"65-74 years"	"65-74"	40	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2001"	"2001/10"	"75-84 years"	"75-84"	69	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2001"	"2001/10"	"85+ years"	"85+"	68	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Oct., 2001"	"2001/10"			226	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2001"	"2001/11"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2001"	"2001/11"	"55-64 years"	"55-64"	19	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2001"	"2001/11"	"65-74 years"	"65-74"	43	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2001"	"2001/11"	"75-84 years"	"75-84"	57	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2001"	"2001/11"	"85+ years"	"85+"	78	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Nov., 2001"	"2001/11"			222	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2001"	"2001/12"	"35-44 years"	"35-44"	12	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2001"	"2001/12"	"45-54 years"	"45-54"	19	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2001"	"2001/12"	"55-64 years"	"55-64"	19	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2001"	"2001/12"	"65-74 years"	"65-74"	30	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2001"	"2001/12"	"75-84 years"	"75-84"	63	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2001"	"2001/12"	"85+ years"	"85+"	65	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Dec., 2001"	"2001/12"			222	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2002"	"2002/01"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2002"	"2002/01"	"55-64 years"	"55-64"	28	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2002"	"2002/01"	"65-74 years"	"65-74"	34	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2002"	"2002/01"	"75-84 years"	"75-84"	70	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2002"	"2002/01"	"85+ years"	"85+"	81	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jan., 2002"	"2002/01"			244	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2002"	"2002/02"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2002"	"2002/02"	"65-74 years"	"65-74"	51	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2002"	"2002/02"	"75-84 years"	"75-84"	70	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2002"	"2002/02"	"85+ years"	"85+"	90	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Feb., 2002"	"2002/02"			257	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2002"	"2002/03"	"35-44 years"	"35-44"	10	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2002"	"2002/03"	"55-64 years"	"55-64"	30	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2002"	"2002/03"	"65-74 years"	"65-74"	55	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2002"	"2002/03"	"75-84 years"	"75-84"	81	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Mar., 2002"	"2002/03"	"85+ years"	"85+"	96	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Mar., 2002"	"2002/03"			290	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2002"	"2002/04"	"45-54 years"	"45-54"	22	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2002"	"2002/04"	"55-64 years"	"55-64"	28	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2002"	"2002/04"	"65-74 years"	"65-74"	30	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2002"	"2002/04"	"75-84 years"	"75-84"	67	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Apr., 2002"	"2002/04"	"85+ years"	"85+"	57	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Apr., 2002"	"2002/04"			217	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"May, 2002"	"2002/05"	"35-44 years"	"35-44"	10	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"May, 2002"	"2002/05"	"45-54 years"	"45-54"	16	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"May, 2002"	"2002/05"	"55-64 years"	"55-64"	29	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"May, 2002"	"2002/05"	"65-74 years"	"65-74"	42	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"May, 2002"	"2002/05"	"75-84 years"	"75-84"	48	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"May, 2002"	"2002/05"	"85+ years"	"85+"	66	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"May, 2002"	"2002/05"			220	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jun., 2002"	"2002/06"	"55-64 years"	"55-64"	22	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jun., 2002"	"2002/06"	"65-74 years"	"65-74"	33	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jun., 2002"	"2002/06"	"75-84 years"	"75-84"	62	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jun., 2002"	"2002/06"	"85+ years"	"85+"	60	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jun., 2002"	"2002/06"			200	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jul., 2002"	"2002/07"	"35-44 years"	"35-44"	11	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jul., 2002"	"2002/07"	"55-64 years"	"55-64"	12	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jul., 2002"	"2002/07"	"65-74 years"	"65-74"	33	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jul., 2002"	"2002/07"	"75-84 years"	"75-84"	63	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jul., 2002"	"2002/07"	"85+ years"	"85+"	56	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jul., 2002"	"2002/07"			191	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2002"	"2002/08"	"35-44 years"	"35-44"	12	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2002"	"2002/08"	"45-54 years"	"45-54"	20	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2002"	"2002/08"	"55-64 years"	"55-64"	23	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2002"	"2002/08"	"65-74 years"	"65-74"	34	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2002"	"2002/08"	"75-84 years"	"75-84"	64	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Aug., 2002"	"2002/08"	"85+ years"	"85+"	76	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Aug., 2002"	"2002/08"			233	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2002"	"2002/09"	"35-44 years"	"35-44"	11	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2002"	"2002/09"	"45-54 years"	"45-54"	20	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2002"	"2002/09"	"55-64 years"	"55-64"	30	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2002"	"2002/09"	"65-74 years"	"65-74"	31	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2002"	"2002/09"	"75-84 years"	"75-84"	58	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Sep., 2002"	"2002/09"	"85+ years"	"85+"	56	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Sep., 2002"	"2002/09"			215	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2002"	"2002/10"	"45-54 years"	"45-54"	14	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2002"	"2002/10"	"55-64 years"	"55-64"	22	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2002"	"2002/10"	"65-74 years"	"65-74"	45	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2002"	"2002/10"	"75-84 years"	"75-84"	66	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Oct., 2002"	"2002/10"	"85+ years"	"85+"	64	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Oct., 2002"	"2002/10"			229	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2002"	"2002/11"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2002"	"2002/11"	"55-64 years"	"55-64"	24	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2002"	"2002/11"	"65-74 years"	"65-74"	36	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2002"	"2002/11"	"75-84 years"	"75-84"	76	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Nov., 2002"	"2002/11"	"85+ years"	"85+"	69	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Nov., 2002"	"2002/11"			234	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2002"	"2002/12"	"45-54 years"	"45-54"	24	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2002"	"2002/12"	"55-64 years"	"55-64"	34	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2002"	"2002/12"	"65-74 years"	"65-74"	37	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2002"	"2002/12"	"75-84 years"	"75-84"	67	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Dec., 2002"	"2002/12"	"85+ years"	"85+"	69	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Dec., 2002"	"2002/12"			251	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2003"	"2003/01"	"45-54 years"	"45-54"	21	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2003"	"2003/01"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2003"	"2003/01"	"65-74 years"	"65-74"	35	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2003"	"2003/01"	"75-84 years"	"75-84"	68	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Jan., 2003"	"2003/01"	"85+ years"	"85+"	84	Not Applicable	Not Applicable
"Total"	"Hillsborough County, NH"	"33011"	"Jan., 2003"	"2003/01"			241	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2003"	"2003/02"	"45-54 years"	"45-54"	18	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2003"	"2003/02"	"55-64 years"	"55-64"	24	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2003"	"2003/02"	"65-74 years"	"65-74"	49	Not Applicable	Not Applicable
	"Hillsborough County, NH"	"33011"	"Feb., 2003"	"2003/02"	"75-84 years"	"75-84"	82	Not Applicable	Not Applicable
