"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Cook County, IL"	"17031"	"Jul., 2002"	"2002/07"	"65-74 years"	"65-74"	34	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2002"	"2002/07"	"75-84 years"	"75-84"	103	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2002"	"2002/07"	"85+ years"	"85+"	86	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2002"	"2002/08"	"45-54 years"	"45-54"	19	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2002"	"2002/08"	"55-64 years"	"55-64"	17	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2002"	"2002/08"	"65-74 years"	"65-74"	47	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2002"	"2002/08"	"75-84 years"	"75-84"	107	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2002"	"2002/08"	"85+ years"	"85+"	84	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2002"	"2002/09"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2002"	"2002/09"	"55-64 years"	"55-64"	16	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2002"	"2002/09"	"65-74 years"	"65-74"	43	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2002"	"2002/09"	"75-84 years"	"75-84"	78	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2002"	"2002/09"	"85+ years"	"85+"	98	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2002"	"2002/10"	"55-64 years"	"55-64"	14	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2002"	"2002/10"	"65-74 years"	"65-74"	64	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2002"	"2002/10"	"75-84 years"	"75-84"	76	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2002"	"2002/10"	"85+ years"	"85+"	90	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2002"	"2002/11"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2002"	"2002/11"	"55-64 years"	"55-64"	15	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2002"	"2002/11"	"65-74 years"	"65-74"	54	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2002"	"2002/11"	"75-84 years"	"75-84"	90	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2002"	"2002/11"	"85+ years"	"85+"	88	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2002"	"2002/12"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2002"	"2002/12"	"55-64 years"	"55-64"	20	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2002"	"2002/12"	"65-74 years"	"65-74"	39	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2002"	"2002/12"	"75-84 years"	"75-84"	87	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2002"	"2002/12"	"85+ years"	"85+"	105	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2003"	"2003/01"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2003"	"2003/01"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2003"	"2003/01"	"65-74 years"	"65-74"	59	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2003"	"2003/01"	"75-84 years"	"75-84"	99	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2003"	"2003/01"	"85+ years"	"85+"	138	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2003"	"2003/02"	"45-54 years"	"45-54"	18	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2003"	"2003/02"	"55-64 years"	"55-64"	18	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2003"	"2003/02"	"65-74 years"	"65-74"	42	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2003"	"2003/02"	"75-84 years"	"75-84"	122	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2003"	"2003/02"	"85+ years"	"85+"	138	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2003"	"2003/03"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2003"	"2003/03"	"65-74 years"	"65-74"	54	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2003"	"2003/03"	"75-84 years"	"75-84"	110	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2003"	"2003/03"	"85+ years"	"85+"	113	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2003"	"2003/04"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2003"	"2003/04"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2003"	"2003/04"	"65-74 years"	"65-74"	53	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2003"	"2003/04"	"75-84 years"	"75-84"	83	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2003"	"2003/04"	"85+ years"	"85+"	104	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2003"	"2003/05"	"55-64 years"	"55-64"	24	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2003"	"2003/05"	"65-74 years"	"65-74"	55	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2003"	"2003/05"	"75-84 years"	"75-84"	84	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2003"	"2003/05"	"85+ years"	"85+"	104	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2003"	"2003/06"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2003"	"2003/06"	"55-64 years"	"55-64"	18	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2003"	"2003/06"	"65-74 years"	"65-74"	54	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2003"	"2003/06"	"75-84 years"	"75-84"	87	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2003"	"2003/06"	"85+ years"	"85+"	95	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2003"	"2003/07"	"35-44 years"	"35-44"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2003"	"2003/07"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2003"	"2003/07"	"55-64 years"	"55-64"	22	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2003"	"2003/07"	"65-74 years"	"65-74"	38	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2003"	"2003/07"	"75-84 years"	"75-84"	86	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2003"	"2003/07"	"85+ years"	"85+"	79	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2003"	"2003/08"	"55-64 years"	"55-64"	18	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2003"	"2003/08"	"65-74 years"	"65-74"	45	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2003"	"2003/08"	"75-84 years"	"75-84"	80	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2003"	"2003/08"	"85+ years"	"85+"	89	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2003"	"2003/09"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2003"	"2003/09"	"55-64 years"	"55-64"	15	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2003"	"2003/09"	"65-74 years"	"65-74"	37	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2003"	"2003/09"	"75-84 years"	"75-84"	77	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2003"	"2003/09"	"85+ years"	"85+"	90	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2003"	"2003/10"	"55-64 years"	"55-64"	19	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2003"	"2003/10"	"65-74 years"	"65-74"	54	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2003"	"2003/10"	"75-84 years"	"75-84"	100	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2003"	"2003/10"	"85+ years"	"85+"	93	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2003"	"2003/11"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2003"	"2003/11"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2003"	"2003/11"	"65-74 years"	"65-74"	36	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2003"	"2003/11"	"75-84 years"	"75-84"	77	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2003"	"2003/11"	"85+ years"	"85+"	110	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2003"	"2003/12"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2003"	"2003/12"	"55-64 years"	"55-64"	40	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2003"	"2003/12"	"65-74 years"	"65-74"	62	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2003"	"2003/12"	"75-84 years"	"75-84"	136	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2003"	"2003/12"	"85+ years"	"85+"	161	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2004"	"2004/01"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2004"	"2004/01"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2004"	"2004/01"	"65-74 years"	"65-74"	60	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2004"	"2004/01"	"75-84 years"	"75-84"	144	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2004"	"2004/01"	"85+ years"	"85+"	145	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2004"	"2004/02"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2004"	"2004/02"	"55-64 years"	"55-64"	15	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2004"	"2004/02"	"65-74 years"	"65-74"	52	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2004"	"2004/02"	"75-84 years"	"75-84"	96	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2004"	"2004/02"	"85+ years"	"85+"	115	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2004"	"2004/03"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2004"	"2004/03"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2004"	"2004/03"	"65-74 years"	"65-74"	43	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2004"	"2004/03"	"75-84 years"	"75-84"	116	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2004"	"2004/03"	"85+ years"	"85+"	102	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2004"	"2004/04"	"55-64 years"	"55-64"	17	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2004"	"2004/04"	"65-74 years"	"65-74"	56	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2004"	"2004/04"	"75-84 years"	"75-84"	100	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2004"	"2004/04"	"85+ years"	"85+"	106	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2004"	"2004/05"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2004"	"2004/05"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2004"	"2004/05"	"65-74 years"	"65-74"	38	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2004"	"2004/05"	"75-84 years"	"75-84"	89	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2004"	"2004/05"	"85+ years"	"85+"	87	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2004"	"2004/06"	"45-54 years"	"45-54"	17	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2004"	"2004/06"	"55-64 years"	"55-64"	18	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2004"	"2004/06"	"65-74 years"	"65-74"	51	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2004"	"2004/06"	"75-84 years"	"75-84"	87	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2004"	"2004/06"	"85+ years"	"85+"	101	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2004"	"2004/07"	"35-44 years"	"35-44"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2004"	"2004/07"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2004"	"2004/07"	"55-64 years"	"55-64"	23	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2004"	"2004/07"	"65-74 years"	"65-74"	40	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2004"	"2004/07"	"75-84 years"	"75-84"	70	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2004"	"2004/07"	"85+ years"	"85+"	74	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2004"	"2004/08"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2004"	"2004/08"	"55-64 years"	"55-64"	15	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2004"	"2004/08"	"65-74 years"	"65-74"	39	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2004"	"2004/08"	"75-84 years"	"75-84"	77	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2004"	"2004/08"	"85+ years"	"85+"	67	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2004"	"2004/09"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2004"	"2004/09"	"65-74 years"	"65-74"	42	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2004"	"2004/09"	"75-84 years"	"75-84"	76	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2004"	"2004/09"	"85+ years"	"85+"	73	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2004"	"2004/10"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2004"	"2004/10"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2004"	"2004/10"	"65-74 years"	"65-74"	46	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2004"	"2004/10"	"75-84 years"	"75-84"	80	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2004"	"2004/10"	"85+ years"	"85+"	87	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2004"	"2004/11"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2004"	"2004/11"	"55-64 years"	"55-64"	24	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2004"	"2004/11"	"65-74 years"	"65-74"	45	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2004"	"2004/11"	"75-84 years"	"75-84"	98	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2004"	"2004/11"	"85+ years"	"85+"	107	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2004"	"2004/12"	"55-64 years"	"55-64"	20	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2004"	"2004/12"	"65-74 years"	"65-74"	45	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2004"	"2004/12"	"75-84 years"	"75-84"	92	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2004"	"2004/12"	"85+ years"	"85+"	102	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2005"	"2005/01"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2005"	"2005/01"	"55-64 years"	"55-64"	31	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2005"	"2005/01"	"65-74 years"	"65-74"	61	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2005"	"2005/01"	"75-84 years"	"75-84"	123	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2005"	"2005/01"	"85+ years"	"85+"	152	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2005"	"2005/02"	"45-54 years"	"45-54"	22	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2005"	"2005/02"	"55-64 years"	"55-64"	37	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2005"	"2005/02"	"65-74 years"	"65-74"	67	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2005"	"2005/02"	"75-84 years"	"75-84"	134	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2005"	"2005/02"	"85+ years"	"85+"	169	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2005"	"2005/03"	"45-54 years"	"45-54"	18	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2005"	"2005/03"	"55-64 years"	"55-64"	32	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2005"	"2005/03"	"65-74 years"	"65-74"	55	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2005"	"2005/03"	"75-84 years"	"75-84"	124	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2005"	"2005/03"	"85+ years"	"85+"	156	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2005"	"2005/04"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2005"	"2005/04"	"55-64 years"	"55-64"	29	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2005"	"2005/04"	"65-74 years"	"65-74"	48	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2005"	"2005/04"	"75-84 years"	"75-84"	104	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2005"	"2005/04"	"85+ years"	"85+"	122	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2005"	"2005/05"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2005"	"2005/05"	"55-64 years"	"55-64"	19	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2005"	"2005/05"	"65-74 years"	"65-74"	41	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2005"	"2005/05"	"75-84 years"	"75-84"	103	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2005"	"2005/05"	"85+ years"	"85+"	79	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2005"	"2005/06"	"45-54 years"	"45-54"	16	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2005"	"2005/06"	"55-64 years"	"55-64"	19	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2005"	"2005/06"	"65-74 years"	"65-74"	40	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2005"	"2005/06"	"75-84 years"	"75-84"	86	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2005"	"2005/06"	"85+ years"	"85+"	89	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2005"	"2005/07"	"45-54 years"	"45-54"	17	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2005"	"2005/07"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2005"	"2005/07"	"65-74 years"	"65-74"	39	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2005"	"2005/07"	"75-84 years"	"75-84"	86	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2005"	"2005/07"	"85+ years"	"85+"	92	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2005"	"2005/08"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2005"	"2005/08"	"55-64 years"	"55-64"	18	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2005"	"2005/08"	"65-74 years"	"65-74"	42	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2005"	"2005/08"	"75-84 years"	"75-84"	79	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2005"	"2005/08"	"85+ years"	"85+"	79	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2005"	"2005/09"	"55-64 years"	"55-64"	14	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2005"	"2005/09"	"65-74 years"	"65-74"	47	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2005"	"2005/09"	"75-84 years"	"75-84"	77	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2005"	"2005/09"	"85+ years"	"85+"	89	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2005"	"2005/10"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2005"	"2005/10"	"55-64 years"	"55-64"	30	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2005"	"2005/10"	"65-74 years"	"65-74"	41	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2005"	"2005/10"	"75-84 years"	"75-84"	88	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2005"	"2005/10"	"85+ years"	"85+"	86	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2005"	"2005/11"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2005"	"2005/11"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2005"	"2005/11"	"65-74 years"	"65-74"	40	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2005"	"2005/11"	"75-84 years"	"75-84"	90	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2005"	"2005/11"	"85+ years"	"85+"	92	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2005"	"2005/12"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2005"	"2005/12"	"65-74 years"	"65-74"	52	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2005"	"2005/12"	"75-84 years"	"75-84"	79	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2005"	"2005/12"	"85+ years"	"85+"	120	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2006"	"2006/01"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2006"	"2006/01"	"55-64 years"	"55-64"	15	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2006"	"2006/01"	"65-74 years"	"65-74"	50	Not Applicable	Not Applicable
