"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Custer County, CO"	"08027"	"2017"	"2017"	"75-84 years"	"75-84"	11	349	Unreliable
	"Delta County, CO"	"08029"	"1999"	"1999"	"35-44 years"	"35-44"	12	3938	Unreliable
	"Delta County, CO"	"08029"	"1999"	"1999"	"45-54 years"	"45-54"	23	4043	568.9
	"Delta County, CO"	"08029"	"1999"	"1999"	"55-64 years"	"55-64"	31	3147	985.1
	"Delta County, CO"	"08029"	"1999"	"1999"	"65-74 years"	"65-74"	63	2799	2250.8
	"Delta County, CO"	"08029"	"1999"	"1999"	"75-84 years"	"75-84"	82	1887	4345.5
	"Delta County, CO"	"08029"	"1999"	"1999"	"85+ years"	"85+"	111	716	15502.8
	"Delta County, CO"	"08029"	"2000"	"2000"	"45-54 years"	"45-54"	11	4145	Unreliable
	"Delta County, CO"	"08029"	"2000"	"2000"	"55-64 years"	"55-64"	35	3220	1087.0
	"Delta County, CO"	"08029"	"2000"	"2000"	"65-74 years"	"65-74"	58	2835	2045.9
	"Delta County, CO"	"08029"	"2000"	"2000"	"75-84 years"	"75-84"	81	1905	4252.0
	"Delta County, CO"	"08029"	"2000"	"2000"	"85+ years"	"85+"	115	733	15688.9
	"Delta County, CO"	"08029"	"2001"	"2001"	"45-54 years"	"45-54"	16	4282	Unreliable
	"Delta County, CO"	"08029"	"2001"	"2001"	"55-64 years"	"55-64"	24	3348	716.8
	"Delta County, CO"	"08029"	"2001"	"2001"	"65-74 years"	"65-74"	58	2892	2005.5
	"Delta County, CO"	"08029"	"2001"	"2001"	"75-84 years"	"75-84"	108	1961	5507.4
	"Delta County, CO"	"08029"	"2001"	"2001"	"85+ years"	"85+"	110	717	15341.7
	"Delta County, CO"	"08029"	"2002"	"2002"	"45-54 years"	"45-54"	18	4332	Unreliable
	"Delta County, CO"	"08029"	"2002"	"2002"	"55-64 years"	"55-64"	28	3625	772.4
	"Delta County, CO"	"08029"	"2002"	"2002"	"65-74 years"	"65-74"	51	2965	1720.1
	"Delta County, CO"	"08029"	"2002"	"2002"	"75-84 years"	"75-84"	89	1947	4571.1
	"Delta County, CO"	"08029"	"2002"	"2002"	"85+ years"	"85+"	105	739	14208.4
	"Delta County, CO"	"08029"	"2003"	"2003"	"45-54 years"	"45-54"	14	4396	Unreliable
	"Delta County, CO"	"08029"	"2003"	"2003"	"55-64 years"	"55-64"	36	3807	945.6
	"Delta County, CO"	"08029"	"2003"	"2003"	"65-74 years"	"65-74"	58	3027	1916.1
	"Delta County, CO"	"08029"	"2003"	"2003"	"75-84 years"	"75-84"	92	1901	4839.6
	"Delta County, CO"	"08029"	"2003"	"2003"	"85+ years"	"85+"	118	742	15903.0
	"Delta County, CO"	"08029"	"2004"	"2004"	"45-54 years"	"45-54"	14	4512	Unreliable
	"Delta County, CO"	"08029"	"2004"	"2004"	"55-64 years"	"55-64"	24	3950	607.6
	"Delta County, CO"	"08029"	"2004"	"2004"	"65-74 years"	"65-74"	42	3028	1387.1
	"Delta County, CO"	"08029"	"2004"	"2004"	"75-84 years"	"75-84"	86	1920	4479.2
	"Delta County, CO"	"08029"	"2004"	"2004"	"85+ years"	"85+"	100	756	13227.5
	"Delta County, CO"	"08029"	"2005"	"2005"	"45-54 years"	"45-54"	18	4561	Unreliable
	"Delta County, CO"	"08029"	"2005"	"2005"	"55-64 years"	"55-64"	31	4111	754.1
	"Delta County, CO"	"08029"	"2005"	"2005"	"65-74 years"	"65-74"	50	3063	1632.4
	"Delta County, CO"	"08029"	"2005"	"2005"	"75-84 years"	"75-84"	87	1970	4416.2
	"Delta County, CO"	"08029"	"2005"	"2005"	"85+ years"	"85+"	130	748	17379.7
	"Delta County, CO"	"08029"	"2006"	"2006"	"45-54 years"	"45-54"	17	4631	Unreliable
	"Delta County, CO"	"08029"	"2006"	"2006"	"55-64 years"	"55-64"	32	4244	754.0
	"Delta County, CO"	"08029"	"2006"	"2006"	"65-74 years"	"65-74"	50	3188	1568.4
	"Delta County, CO"	"08029"	"2006"	"2006"	"75-84 years"	"75-84"	92	1976	4655.9
	"Delta County, CO"	"08029"	"2006"	"2006"	"85+ years"	"85+"	120	774	15503.9
	"Delta County, CO"	"08029"	"2007"	"2007"	"45-54 years"	"45-54"	20	4684	427.0
	"Delta County, CO"	"08029"	"2007"	"2007"	"55-64 years"	"55-64"	25	4431	564.2
	"Delta County, CO"	"08029"	"2007"	"2007"	"65-74 years"	"65-74"	50	3235	1545.6
	"Delta County, CO"	"08029"	"2007"	"2007"	"75-84 years"	"75-84"	101	1950	5179.5
	"Delta County, CO"	"08029"	"2007"	"2007"	"85+ years"	"85+"	127	791	16055.6
	"Delta County, CO"	"08029"	"2008"	"2008"	"45-54 years"	"45-54"	15	4729	Unreliable
	"Delta County, CO"	"08029"	"2008"	"2008"	"55-64 years"	"55-64"	38	4659	815.6
	"Delta County, CO"	"08029"	"2008"	"2008"	"65-74 years"	"65-74"	66	3313	1992.2
	"Delta County, CO"	"08029"	"2008"	"2008"	"75-84 years"	"75-84"	95	1987	4781.1
	"Delta County, CO"	"08029"	"2008"	"2008"	"85+ years"	"85+"	130	779	16688.1
	"Delta County, CO"	"08029"	"2009"	"2009"	"45-54 years"	"45-54"	16	4695	Unreliable
	"Delta County, CO"	"08029"	"2009"	"2009"	"55-64 years"	"55-64"	31	4819	643.3
	"Delta County, CO"	"08029"	"2009"	"2009"	"65-74 years"	"65-74"	72	3432	2097.9
	"Delta County, CO"	"08029"	"2009"	"2009"	"75-84 years"	"75-84"	85	1953	4352.3
	"Delta County, CO"	"08029"	"2009"	"2009"	"85+ years"	"85+"	116	802	14463.8
	"Delta County, CO"	"08029"	"2010"	"2010"	"45-54 years"	"45-54"	13	4592	Unreliable
	"Delta County, CO"	"08029"	"2010"	"2010"	"55-64 years"	"55-64"	32	4861	658.3
	"Delta County, CO"	"08029"	"2010"	"2010"	"65-74 years"	"65-74"	65	3476	1870.0
	"Delta County, CO"	"08029"	"2010"	"2010"	"75-84 years"	"75-84"	101	1952	5174.2
	"Delta County, CO"	"08029"	"2010"	"2010"	"85+ years"	"85+"	114	811	14056.7
	"Delta County, CO"	"08029"	"2011"	"2011"	"45-54 years"	"45-54"	22	4362	504.4
	"Delta County, CO"	"08029"	"2011"	"2011"	"55-64 years"	"55-64"	37	4947	747.9
	"Delta County, CO"	"08029"	"2011"	"2011"	"65-74 years"	"65-74"	67	3579	1872.0
	"Delta County, CO"	"08029"	"2011"	"2011"	"75-84 years"	"75-84"	82	1992	4116.5
	"Delta County, CO"	"08029"	"2011"	"2011"	"85+ years"	"85+"	122	833	14645.9
	"Delta County, CO"	"08029"	"2012"	"2012"	"45-54 years"	"45-54"	23	4179	550.4
	"Delta County, CO"	"08029"	"2012"	"2012"	"55-64 years"	"55-64"	38	4944	768.6
	"Delta County, CO"	"08029"	"2012"	"2012"	"65-74 years"	"65-74"	47	3774	1245.4
	"Delta County, CO"	"08029"	"2012"	"2012"	"75-84 years"	"75-84"	90	2013	4470.9
	"Delta County, CO"	"08029"	"2012"	"2012"	"85+ years"	"85+"	98	829	11821.5
	"Delta County, CO"	"08029"	"2013"	"2013"	"45-54 years"	"45-54"	14	3991	Unreliable
	"Delta County, CO"	"08029"	"2013"	"2013"	"55-64 years"	"55-64"	35	4916	712.0
	"Delta County, CO"	"08029"	"2013"	"2013"	"65-74 years"	"65-74"	67	3910	1713.6
	"Delta County, CO"	"08029"	"2013"	"2013"	"75-84 years"	"75-84"	94	2102	4471.9
	"Delta County, CO"	"08029"	"2013"	"2013"	"85+ years"	"85+"	125	828	15096.6
	"Delta County, CO"	"08029"	"2014"	"2014"	"35-44 years"	"35-44"	11	3010	Unreliable
	"Delta County, CO"	"08029"	"2014"	"2014"	"45-54 years"	"45-54"	14	3757	Unreliable
	"Delta County, CO"	"08029"	"2014"	"2014"	"55-64 years"	"55-64"	43	4894	878.6
	"Delta County, CO"	"08029"	"2014"	"2014"	"65-74 years"	"65-74"	72	4021	1790.6
	"Delta County, CO"	"08029"	"2014"	"2014"	"75-84 years"	"75-84"	95	2163	4392.0
	"Delta County, CO"	"08029"	"2014"	"2014"	"85+ years"	"85+"	135	832	16226.0
	"Delta County, CO"	"08029"	"2015"	"2015"	"45-54 years"	"45-54"	18	3635	Unreliable
	"Delta County, CO"	"08029"	"2015"	"2015"	"55-64 years"	"55-64"	41	4978	823.6
	"Delta County, CO"	"08029"	"2015"	"2015"	"65-74 years"	"65-74"	68	4181	1626.4
	"Delta County, CO"	"08029"	"2015"	"2015"	"75-84 years"	"75-84"	83	2208	3759.1
	"Delta County, CO"	"08029"	"2015"	"2015"	"85+ years"	"85+"	122	827	14752.1
	"Delta County, CO"	"08029"	"2016"	"2016"	"45-54 years"	"45-54"	14	3566	Unreliable
	"Delta County, CO"	"08029"	"2016"	"2016"	"55-64 years"	"55-64"	35	5077	689.4
	"Delta County, CO"	"08029"	"2016"	"2016"	"65-74 years"	"65-74"	81	4364	1856.1
	"Delta County, CO"	"08029"	"2016"	"2016"	"75-84 years"	"75-84"	99	2268	4365.1
	"Delta County, CO"	"08029"	"2016"	"2016"	"85+ years"	"85+"	139	851	16333.7
	"Delta County, CO"	"08029"	"2017"	"2017"	"45-54 years"	"45-54"	16	3479	Unreliable
	"Delta County, CO"	"08029"	"2017"	"2017"	"55-64 years"	"55-64"	50	5138	973.1
	"Delta County, CO"	"08029"	"2017"	"2017"	"65-74 years"	"65-74"	72	4483	1606.1
	"Delta County, CO"	"08029"	"2017"	"2017"	"75-84 years"	"75-84"	116	2353	4929.9
	"Delta County, CO"	"08029"	"2017"	"2017"	"85+ years"	"85+"	145	877	16533.6
	"Denver County, CO"	"08031"	"1999"	"1999"	"< 1 year"	"1"	63	8361	753.5
	"Denver County, CO"	"08031"	"1999"	"1999"	"1-4 years"	"1-4"	16	28934	Unreliable
	"Denver County, CO"	"08031"	"1999"	"1999"	"5-14 years"	"5-14"	14	65154	Unreliable
	"Denver County, CO"	"08031"	"1999"	"1999"	"15-24 years"	"15-24"	66	75950	86.9
	"Denver County, CO"	"08031"	"1999"	"1999"	"25-34 years"	"25-34"	123	111606	110.2
	"Denver County, CO"	"08031"	"1999"	"1999"	"35-44 years"	"35-44"	257	87741	292.9
	"Denver County, CO"	"08031"	"1999"	"1999"	"45-54 years"	"45-54"	397	69036	575.1
	"Denver County, CO"	"08031"	"1999"	"1999"	"55-64 years"	"55-64"	425	39485	1076.4
	"Denver County, CO"	"08031"	"1999"	"1999"	"65-74 years"	"65-74"	809	30879	2619.9
	"Denver County, CO"	"08031"	"1999"	"1999"	"75-84 years"	"75-84"	1326	23311	5688.3
	"Denver County, CO"	"08031"	"1999"	"1999"	"85+ years"	"85+"	1181	8391	14074.6
	"Denver County, CO"	"08031"	"2000"	"2000"	"< 1 year"	"1"	66	8319	793.4
	"Denver County, CO"	"08031"	"2000"	"2000"	"5-14 years"	"5-14"	13	65788	Unreliable
	"Denver County, CO"	"08031"	"2000"	"2000"	"15-24 years"	"15-24"	64	77793	82.3
	"Denver County, CO"	"08031"	"2000"	"2000"	"25-34 years"	"25-34"	101	113676	88.8
	"Denver County, CO"	"08031"	"2000"	"2000"	"35-44 years"	"35-44"	256	86420	296.2
	"Denver County, CO"	"08031"	"2000"	"2000"	"45-54 years"	"45-54"	402	71000	566.2
	"Denver County, CO"	"08031"	"2000"	"2000"	"55-64 years"	"55-64"	412	39764	1036.1
	"Denver County, CO"	"08031"	"2000"	"2000"	"65-74 years"	"65-74"	748	30643	2441.0
	"Denver County, CO"	"08031"	"2000"	"2000"	"75-84 years"	"75-84"	1264	23369	5408.9
	"Denver County, CO"	"08031"	"2000"	"2000"	"85+ years"	"85+"	1233	8414	14654.1
	"Denver County, CO"	"08031"	"2001"	"2001"	"< 1 year"	"1"	60	11385	527.0
	"Denver County, CO"	"08031"	"2001"	"2001"	"5-14 years"	"5-14"	20	65128	30.7
	"Denver County, CO"	"08031"	"2001"	"2001"	"15-24 years"	"15-24"	60	79049	75.9
	"Denver County, CO"	"08031"	"2001"	"2001"	"25-34 years"	"25-34"	135	115148	117.2
	"Denver County, CO"	"08031"	"2001"	"2001"	"35-44 years"	"35-44"	261	86024	303.4
	"Denver County, CO"	"08031"	"2001"	"2001"	"45-54 years"	"45-54"	391	73122	534.7
	"Denver County, CO"	"08031"	"2001"	"2001"	"55-64 years"	"55-64"	422	41337	1020.9
	"Denver County, CO"	"08031"	"2001"	"2001"	"65-74 years"	"65-74"	714	29658	2407.4
	"Denver County, CO"	"08031"	"2001"	"2001"	"75-84 years"	"75-84"	1219	23501	5187.0
	"Denver County, CO"	"08031"	"2001"	"2001"	"85+ years"	"85+"	1197	8285	14447.8
	"Denver County, CO"	"08031"	"2002"	"2002"	"< 1 year"	"1"	81	10425	777.0
	"Denver County, CO"	"08031"	"2002"	"2002"	"1-4 years"	"1-4"	11	32000	Unreliable
	"Denver County, CO"	"08031"	"2002"	"2002"	"5-14 years"	"5-14"	16	63309	Unreliable
	"Denver County, CO"	"08031"	"2002"	"2002"	"15-24 years"	"15-24"	71	76141	93.2
	"Denver County, CO"	"08031"	"2002"	"2002"	"25-34 years"	"25-34"	106	113771	93.2
	"Denver County, CO"	"08031"	"2002"	"2002"	"35-44 years"	"35-44"	225	83958	268.0
	"Denver County, CO"	"08031"	"2002"	"2002"	"45-54 years"	"45-54"	419	72648	576.8
	"Denver County, CO"	"08031"	"2002"	"2002"	"55-64 years"	"55-64"	461	43947	1049.0
	"Denver County, CO"	"08031"	"2002"	"2002"	"65-74 years"	"65-74"	672	28957	2320.7
	"Denver County, CO"	"08031"	"2002"	"2002"	"75-84 years"	"75-84"	1261	23582	5347.3
	"Denver County, CO"	"08031"	"2002"	"2002"	"85+ years"	"85+"	1286	8052	15971.2
	"Denver County, CO"	"08031"	"2003"	"2003"	"< 1 year"	"1"	80	9679	826.5
	"Denver County, CO"	"08031"	"2003"	"2003"	"1-4 years"	"1-4"	12	33537	Unreliable
	"Denver County, CO"	"08031"	"2003"	"2003"	"15-24 years"	"15-24"	68	74028	91.9
	"Denver County, CO"	"08031"	"2003"	"2003"	"25-34 years"	"25-34"	122	111560	109.4
	"Denver County, CO"	"08031"	"2003"	"2003"	"35-44 years"	"35-44"	234	82575	283.4
	"Denver County, CO"	"08031"	"2003"	"2003"	"45-54 years"	"45-54"	392	72433	541.2
	"Denver County, CO"	"08031"	"2003"	"2003"	"55-64 years"	"55-64"	471	46150	1020.6
	"Denver County, CO"	"08031"	"2003"	"2003"	"65-74 years"	"65-74"	674	28531	2362.3
	"Denver County, CO"	"08031"	"2003"	"2003"	"75-84 years"	"75-84"	1222	23471	5206.4
	"Denver County, CO"	"08031"	"2003"	"2003"	"85+ years"	"85+"	1156	8205	14089.0
	"Denver County, CO"	"08031"	"2004"	"2004"	"< 1 year"	"1"	77	9291	828.8
	"Denver County, CO"	"08031"	"2004"	"2004"	"5-14 years"	"5-14"	12	61070	Unreliable
	"Denver County, CO"	"08031"	"2004"	"2004"	"15-24 years"	"15-24"	70	73271	95.5
	"Denver County, CO"	"08031"	"2004"	"2004"	"25-34 years"	"25-34"	130	110352	117.8
	"Denver County, CO"	"08031"	"2004"	"2004"	"35-44 years"	"35-44"	198	82549	239.9
	"Denver County, CO"	"08031"	"2004"	"2004"	"45-54 years"	"45-54"	387	71615	540.4
	"Denver County, CO"	"08031"	"2004"	"2004"	"55-64 years"	"55-64"	504	48441	1040.4
	"Denver County, CO"	"08031"	"2004"	"2004"	"65-74 years"	"65-74"	567	28405	1996.1
	"Denver County, CO"	"08031"	"2004"	"2004"	"75-84 years"	"75-84"	1243	23250	5346.2
	"Denver County, CO"	"08031"	"2004"	"2004"	"85+ years"	"85+"	1168	8360	13971.3
	"Denver County, CO"	"08031"	"2005"	"2005"	"< 1 year"	"1"	101	9180	1100.2
	"Denver County, CO"	"08031"	"2005"	"2005"	"1-4 years"	"1-4"	15	34864	Unreliable
	"Denver County, CO"	"08031"	"2005"	"2005"	"5-14 years"	"5-14"	15	60277	Unreliable
	"Denver County, CO"	"08031"	"2005"	"2005"	"15-24 years"	"15-24"	62	73410	84.5
	"Denver County, CO"	"08031"	"2005"	"2005"	"25-34 years"	"25-34"	109	108378	100.6
	"Denver County, CO"	"08031"	"2005"	"2005"	"35-44 years"	"35-44"	223	83069	268.5
	"Denver County, CO"	"08031"	"2005"	"2005"	"45-54 years"	"45-54"	416	71789	579.5
	"Denver County, CO"	"08031"	"2005"	"2005"	"55-64 years"	"55-64"	500	50724	985.7
	"Denver County, CO"	"08031"	"2005"	"2005"	"65-74 years"	"65-74"	613	28380	2160.0
	"Denver County, CO"	"08031"	"2005"	"2005"	"75-84 years"	"75-84"	1179	23085	5107.2
	"Denver County, CO"	"08031"	"2005"	"2005"	"85+ years"	"85+"	1154	8535	13520.8
	"Denver County, CO"	"08031"	"2006"	"2006"	"< 1 year"	"1"	59	8903	662.7
	"Denver County, CO"	"08031"	"2006"	"2006"	"1-4 years"	"1-4"	18	34458	Unreliable
	"Denver County, CO"	"08031"	"2006"	"2006"	"5-14 years"	"5-14"	12	61456	Unreliable
	"Denver County, CO"	"08031"	"2006"	"2006"	"15-24 years"	"15-24"	68	74706	91.0
	"Denver County, CO"	"08031"	"2006"	"2006"	"25-34 years"	"25-34"	109	108703	100.3
	"Denver County, CO"	"08031"	"2006"	"2006"	"35-44 years"	"35-44"	178	84214	211.4
	"Denver County, CO"	"08031"	"2006"	"2006"	"45-54 years"	"45-54"	411	71724	573.0
	"Denver County, CO"	"08031"	"2006"	"2006"	"55-64 years"	"55-64"	527	53328	988.2
	"Denver County, CO"	"08031"	"2006"	"2006"	"65-74 years"	"65-74"	581	28062	2070.4
	"Denver County, CO"	"08031"	"2006"	"2006"	"75-84 years"	"75-84"	1099	22585	4866.1
	"Denver County, CO"	"08031"	"2006"	"2006"	"85+ years"	"85+"	1119	8756	12779.8
	"Denver County, CO"	"08031"	"2007"	"2007"	"< 1 year"	"1"	68	8627	788.2
	"Denver County, CO"	"08031"	"2007"	"2007"	"1-4 years"	"1-4"	14	34199	Unreliable
	"Denver County, CO"	"08031"	"2007"	"2007"	"15-24 years"	"15-24"	48	76079	63.1
	"Denver County, CO"	"08031"	"2007"	"2007"	"25-34 years"	"25-34"	104	111222	93.5
	"Denver County, CO"	"08031"	"2007"	"2007"	"35-44 years"	"35-44"	185	85055	217.5
	"Denver County, CO"	"08031"	"2007"	"2007"	"45-54 years"	"45-54"	399	71570	557.5
	"Denver County, CO"	"08031"	"2007"	"2007"	"55-64 years"	"55-64"	544	55714	976.4
	"Denver County, CO"	"08031"	"2007"	"2007"	"65-74 years"	"65-74"	613	28671	2138.0
	"Denver County, CO"	"08031"	"2007"	"2007"	"75-84 years"	"75-84"	1031	21978	4691.1
	"Denver County, CO"	"08031"	"2007"	"2007"	"85+ years"	"85+"	1223	8989	13605.5
	"Denver County, CO"	"08031"	"2008"	"2008"	"< 1 year"	"1"	80	8334	959.9
	"Denver County, CO"	"08031"	"2008"	"2008"	"1-4 years"	"1-4"	13	34462	Unreliable
	"Denver County, CO"	"08031"	"2008"	"2008"	"5-14 years"	"5-14"	17	63858	Unreliable
	"Denver County, CO"	"08031"	"2008"	"2008"	"15-24 years"	"15-24"	51	77657	65.7
	"Denver County, CO"	"08031"	"2008"	"2008"	"25-34 years"	"25-34"	111	115023	96.5
	"Denver County, CO"	"08031"	"2008"	"2008"	"35-44 years"	"35-44"	178	86310	206.2
	"Denver County, CO"	"08031"	"2008"	"2008"	"45-54 years"	"45-54"	411	71805	572.4
	"Denver County, CO"	"08031"	"2008"	"2008"	"55-64 years"	"55-64"	599	57705	1038.0
	"Denver County, CO"	"08031"	"2008"	"2008"	"65-74 years"	"65-74"	594	29934	1984.4
	"Denver County, CO"	"08031"	"2008"	"2008"	"75-84 years"	"75-84"	1030	21380	4817.6
	"Denver County, CO"	"08031"	"2008"	"2008"	"85+ years"	"85+"	1262	9253	13638.8
	"Denver County, CO"	"08031"	"2009"	"2009"	"< 1 year"	"1"	76	8320	913.5
	"Denver County, CO"	"08031"	"2009"	"2009"	"5-14 years"	"5-14"	10	65664	Unreliable
	"Denver County, CO"	"08031"	"2009"	"2009"	"15-24 years"	"15-24"	62	79240	78.2
	"Denver County, CO"	"08031"	"2009"	"2009"	"25-34 years"	"25-34"	111	119354	93.0
	"Denver County, CO"	"08031"	"2009"	"2009"	"35-44 years"	"35-44"	185	88203	209.7
	"Denver County, CO"	"08031"	"2009"	"2009"	"45-54 years"	"45-54"	425	72109	589.4
	"Denver County, CO"	"08031"	"2009"	"2009"	"55-64 years"	"55-64"	560	60007	933.2
	"Denver County, CO"	"08031"	"2009"	"2009"	"65-74 years"	"65-74"	625	31218	2002.1
	"Denver County, CO"	"08031"	"2009"	"2009"	"75-84 years"	"75-84"	993	20674	4803.1
	"Denver County, CO"	"08031"	"2009"	"2009"	"85+ years"	"85+"	1268	9529	13306.7
	"Denver County, CO"	"08031"	"2010"	"2010"	"< 1 year"	"1"	63	9094	692.8
	"Denver County, CO"	"08031"	"2010"	"2010"	"1-4 years"	"1-4"	10	34421	Unreliable
	"Denver County, CO"	"08031"	"2010"	"2010"	"15-24 years"	"15-24"	54	79963	67.5
	"Denver County, CO"	"08031"	"2010"	"2010"	"25-34 years"	"25-34"	100	122830	81.4
	"Denver County, CO"	"08031"	"2010"	"2010"	"35-44 years"	"35-44"	177	89763	197.2
	"Denver County, CO"	"08031"	"2010"	"2010"	"45-54 years"	"45-54"	364	72476	502.2
	"Denver County, CO"	"08031"	"2010"	"2010"	"55-64 years"	"55-64"	605	61743	979.9
	"Denver County, CO"	"08031"	"2010"	"2010"	"65-74 years"	"65-74"	636	32153	1978.0
	"Denver County, CO"	"08031"	"2010"	"2010"	"75-84 years"	"75-84"	984	20359	4833.2
	"Denver County, CO"	"08031"	"2010"	"2010"	"85+ years"	"85+"	1342	9620	13950.1
	"Denver County, CO"	"08031"	"2011"	"2011"	"< 1 year"	"1"	46	10409	441.9
	"Denver County, CO"	"08031"	"2011"	"2011"	"5-14 years"	"5-14"	12	71242	Unreliable
	"Denver County, CO"	"08031"	"2011"	"2011"	"15-24 years"	"15-24"	59	78024	75.6
	"Denver County, CO"	"08031"	"2011"	"2011"	"25-34 years"	"25-34"	118	130306	90.6
	"Denver County, CO"	"08031"	"2011"	"2011"	"35-44 years"	"35-44"	160	92813	172.4
	"Denver County, CO"	"08031"	"2011"	"2011"	"45-54 years"	"45-54"	415	73193	567.0
	"Denver County, CO"	"08031"	"2011"	"2011"	"55-64 years"	"55-64"	665	64864	1025.2
	"Denver County, CO"	"08031"	"2011"	"2011"	"65-74 years"	"65-74"	583	33730	1728.4
	"Denver County, CO"	"08031"	"2011"	"2011"	"75-84 years"	"75-84"	902	20181	4469.6
	"Denver County, CO"	"08031"	"2011"	"2011"	"85+ years"	"85+"	1316	9869	13334.7
	"Denver County, CO"	"08031"	"2012"	"2012"	"< 1 year"	"1"	56	10766	520.2
	"Denver County, CO"	"08031"	"2012"	"2012"	"15-24 years"	"15-24"	56	75913	73.8
	"Denver County, CO"	"08031"	"2012"	"2012"	"25-34 years"	"25-34"	109	135248	80.6
	"Denver County, CO"	"08031"	"2012"	"2012"	"35-44 years"	"35-44"	165	95987	171.9
	"Denver County, CO"	"08031"	"2012"	"2012"	"45-54 years"	"45-54"	385	73571	523.3
	"Denver County, CO"	"08031"	"2012"	"2012"	"55-64 years"	"55-64"	637	66105	963.6
	"Denver County, CO"	"08031"	"2012"	"2012"	"65-74 years"	"65-74"	650	36744	1769.0
	"Denver County, CO"	"08031"	"2012"	"2012"	"75-84 years"	"75-84"	909	20055	4532.5
	"Denver County, CO"	"08031"	"2012"	"2012"	"85+ years"	"85+"	1383	10096	13698.5
	"Denver County, CO"	"08031"	"2013"	"2013"	"< 1 year"	"1"	73	10262	711.4
	"Denver County, CO"	"08031"	"2013"	"2013"	"15-24 years"	"15-24"	40	75026	53.3
	"Denver County, CO"	"08031"	"2013"	"2013"	"25-34 years"	"25-34"	99	141664	69.9
	"Denver County, CO"	"08031"	"2013"	"2013"	"35-44 years"	"35-44"	170	100471	169.2
	"Denver County, CO"	"08031"	"2013"	"2013"	"45-54 years"	"45-54"	329	75448	436.1
	"Denver County, CO"	"08031"	"2013"	"2013"	"55-64 years"	"55-64"	670	68012	985.1
	"Denver County, CO"	"08031"	"2013"	"2013"	"65-74 years"	"65-74"	682	39284	1736.1
	"Denver County, CO"	"08031"	"2013"	"2013"	"75-84 years"	"75-84"	912	20105	4536.2
	"Denver County, CO"	"08031"	"2013"	"2013"	"85+ years"	"85+"	1332	10186	13076.8
	"Denver County, CO"	"08031"	"2014"	"2014"	"< 1 year"	"1"	44	10147	433.6
	"Denver County, CO"	"08031"	"2014"	"2014"	"1-4 years"	"1-4"	12	35139	Unreliable
	"Denver County, CO"	"08031"	"2014"	"2014"	"15-24 years"	"15-24"	46	75389	61.0
	"Denver County, CO"	"08031"	"2014"	"2014"	"25-34 years"	"25-34"	90	146092	61.6
	"Denver County, CO"	"08031"	"2014"	"2014"	"35-44 years"	"35-44"	188	102811	182.9
	"Denver County, CO"	"08031"	"2014"	"2014"	"45-54 years"	"45-54"	355	77064	460.7
	"Denver County, CO"	"08031"	"2014"	"2014"	"55-64 years"	"55-64"	686	69605	985.6
	"Denver County, CO"	"08031"	"2014"	"2014"	"65-74 years"	"65-74"	751	41739	1799.3
	"Denver County, CO"	"08031"	"2014"	"2014"	"75-84 years"	"75-84"	893	20133	4435.5
	"Denver County, CO"	"08031"	"2014"	"2014"	"85+ years"	"85+"	1358	10305	13178.1
	"Denver County, CO"	"08031"	"2015"	"2015"	"< 1 year"	"1"	55	10209	538.7
	"Denver County, CO"	"08031"	"2015"	"2015"	"15-24 years"	"15-24"	61	76477	79.8
	"Denver County, CO"	"08031"	"2015"	"2015"	"25-34 years"	"25-34"	132	152787	86.4
	"Denver County, CO"	"08031"	"2015"	"2015"	"35-44 years"	"35-44"	168	106206	158.2
	"Denver County, CO"	"08031"	"2015"	"2015"	"45-54 years"	"45-54"	332	79103	419.7
	"Denver County, CO"	"08031"	"2015"	"2015"	"55-64 years"	"55-64"	658	70834	928.9
	"Denver County, CO"	"08031"	"2015"	"2015"	"65-74 years"	"65-74"	781	44054	1772.8
	"Denver County, CO"	"08031"	"2015"	"2015"	"75-84 years"	"75-84"	897	20338	4410.5
	"Denver County, CO"	"08031"	"2015"	"2015"	"85+ years"	"85+"	1456	10423	13969.1
	"Denver County, CO"	"08031"	"2016"	"2016"	"< 1 year"	"1"	48	10199	470.6
	"Denver County, CO"	"08031"	"2016"	"2016"	"15-24 years"	"15-24"	64	77347	82.7
	"Denver County, CO"	"08031"	"2016"	"2016"	"25-34 years"	"25-34"	139	156891	88.6
	"Denver County, CO"	"08031"	"2016"	"2016"	"35-44 years"	"35-44"	185	108278	170.9
	"Denver County, CO"	"08031"	"2016"	"2016"	"45-54 years"	"45-54"	327	80907	404.2
	"Denver County, CO"	"08031"	"2016"	"2016"	"55-64 years"	"55-64"	651	71236	913.9
