"Notes"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Berkeley County, SC"	"45015"	"Jan., 2010"	"2010/01"	15	Not Applicable	Not Applicable
	"Berkeley County, SC"	"45015"	"Feb., 2010"	"2010/02"	14	Not Applicable	Not Applicable
	"Berkeley County, SC"	"45015"	"Mar., 2010"	"2010/03"	13	Not Applicable	Not Applicable
	"Berkeley County, SC"	"45015"	"May, 2010"	"2010/05"	12	Not Applicable	Not Applicable
	"Berkeley County, SC"	"45015"	"Aug., 2010"	"2010/08"	11	Not Applicable	Not Applicable
	"Berkeley County, SC"	"45015"	"Dec., 2010"	"2010/12"	11	Not Applicable	Not Applicable
	"Charleston County, SC"	"45019"	"Jan., 2010"	"2010/01"	27	Not Applicable	Not Applicable
	"Charleston County, SC"	"45019"	"Feb., 2010"	"2010/02"	21	Not Applicable	Not Applicable
	"Charleston County, SC"	"45019"	"Mar., 2010"	"2010/03"	21	Not Applicable	Not Applicable
	"Charleston County, SC"	"45019"	"Apr., 2010"	"2010/04"	18	Not Applicable	Not Applicable
	"Charleston County, SC"	"45019"	"May, 2010"	"2010/05"	30	Not Applicable	Not Applicable
	"Charleston County, SC"	"45019"	"Jun., 2010"	"2010/06"	22	Not Applicable	Not Applicable
	"Charleston County, SC"	"45019"	"Jul., 2010"	"2010/07"	14	Not Applicable	Not Applicable
	"Charleston County, SC"	"45019"	"Aug., 2010"	"2010/08"	15	Not Applicable	Not Applicable
	"Charleston County, SC"	"45019"	"Sep., 2010"	"2010/09"	13	Not Applicable	Not Applicable
	"Charleston County, SC"	"45019"	"Oct., 2010"	"2010/10"	16	Not Applicable	Not Applicable
	"Charleston County, SC"	"45019"	"Nov., 2010"	"2010/11"	22	Not Applicable	Not Applicable
	"Charleston County, SC"	"45019"	"Dec., 2010"	"2010/12"	30	Not Applicable	Not Applicable
	"Cherokee County, SC"	"45021"	"Jan., 2010"	"2010/01"	13	Not Applicable	Not Applicable
	"Cherokee County, SC"	"45021"	"Mar., 2010"	"2010/03"	10	Not Applicable	Not Applicable
	"Cherokee County, SC"	"45021"	"Jun., 2010"	"2010/06"	15	Not Applicable	Not Applicable
	"Cherokee County, SC"	"45021"	"Jul., 2010"	"2010/07"	12	Not Applicable	Not Applicable
	"Cherokee County, SC"	"45021"	"Nov., 2010"	"2010/11"	12	Not Applicable	Not Applicable
	"Darlington County, SC"	"45031"	"Jul., 2010"	"2010/07"	10	Not Applicable	Not Applicable
	"Dorchester County, SC"	"45035"	"Dec., 2010"	"2010/12"	11	Not Applicable	Not Applicable
	"Florence County, SC"	"45041"	"Jan., 2010"	"2010/01"	15	Not Applicable	Not Applicable
	"Florence County, SC"	"45041"	"Feb., 2010"	"2010/02"	17	Not Applicable	Not Applicable
	"Florence County, SC"	"45041"	"Apr., 2010"	"2010/04"	11	Not Applicable	Not Applicable
	"Florence County, SC"	"45041"	"May, 2010"	"2010/05"	10	Not Applicable	Not Applicable
	"Florence County, SC"	"45041"	"Jul., 2010"	"2010/07"	10	Not Applicable	Not Applicable
	"Florence County, SC"	"45041"	"Aug., 2010"	"2010/08"	10	Not Applicable	Not Applicable
	"Florence County, SC"	"45041"	"Oct., 2010"	"2010/10"	11	Not Applicable	Not Applicable
	"Florence County, SC"	"45041"	"Nov., 2010"	"2010/11"	11	Not Applicable	Not Applicable
	"Florence County, SC"	"45041"	"Dec., 2010"	"2010/12"	11	Not Applicable	Not Applicable
	"Greenville County, SC"	"45045"	"Jan., 2010"	"2010/01"	38	Not Applicable	Not Applicable
	"Greenville County, SC"	"45045"	"Feb., 2010"	"2010/02"	23	Not Applicable	Not Applicable
	"Greenville County, SC"	"45045"	"Mar., 2010"	"2010/03"	25	Not Applicable	Not Applicable
	"Greenville County, SC"	"45045"	"Apr., 2010"	"2010/04"	24	Not Applicable	Not Applicable
	"Greenville County, SC"	"45045"	"May, 2010"	"2010/05"	33	Not Applicable	Not Applicable
	"Greenville County, SC"	"45045"	"Jun., 2010"	"2010/06"	27	Not Applicable	Not Applicable
	"Greenville County, SC"	"45045"	"Jul., 2010"	"2010/07"	25	Not Applicable	Not Applicable
	"Greenville County, SC"	"45045"	"Aug., 2010"	"2010/08"	21	Not Applicable	Not Applicable
	"Greenville County, SC"	"45045"	"Sep., 2010"	"2010/09"	28	Not Applicable	Not Applicable
	"Greenville County, SC"	"45045"	"Oct., 2010"	"2010/10"	26	Not Applicable	Not Applicable
	"Greenville County, SC"	"45045"	"Nov., 2010"	"2010/11"	28	Not Applicable	Not Applicable
	"Greenville County, SC"	"45045"	"Dec., 2010"	"2010/12"	41	Not Applicable	Not Applicable
	"Horry County, SC"	"45051"	"Jan., 2010"	"2010/01"	27	Not Applicable	Not Applicable
	"Horry County, SC"	"45051"	"Feb., 2010"	"2010/02"	17	Not Applicable	Not Applicable
	"Horry County, SC"	"45051"	"Mar., 2010"	"2010/03"	22	Not Applicable	Not Applicable
	"Horry County, SC"	"45051"	"Apr., 2010"	"2010/04"	22	Not Applicable	Not Applicable
	"Horry County, SC"	"45051"	"May, 2010"	"2010/05"	17	Not Applicable	Not Applicable
	"Horry County, SC"	"45051"	"Jun., 2010"	"2010/06"	16	Not Applicable	Not Applicable
	"Horry County, SC"	"45051"	"Jul., 2010"	"2010/07"	14	Not Applicable	Not Applicable
	"Horry County, SC"	"45051"	"Aug., 2010"	"2010/08"	19	Not Applicable	Not Applicable
	"Horry County, SC"	"45051"	"Sep., 2010"	"2010/09"	15	Not Applicable	Not Applicable
	"Horry County, SC"	"45051"	"Oct., 2010"	"2010/10"	20	Not Applicable	Not Applicable
	"Horry County, SC"	"45051"	"Nov., 2010"	"2010/11"	21	Not Applicable	Not Applicable
	"Horry County, SC"	"45051"	"Dec., 2010"	"2010/12"	37	Not Applicable	Not Applicable
	"Kershaw County, SC"	"45055"	"Feb., 2010"	"2010/02"	10	Not Applicable	Not Applicable
	"Kershaw County, SC"	"45055"	"Nov., 2010"	"2010/11"	12	Not Applicable	Not Applicable
	"Lancaster County, SC"	"45057"	"Nov., 2010"	"2010/11"	11	Not Applicable	Not Applicable
	"Laurens County, SC"	"45059"	"Jan., 2010"	"2010/01"	13	Not Applicable	Not Applicable
	"Laurens County, SC"	"45059"	"Apr., 2010"	"2010/04"	10	Not Applicable	Not Applicable
	"Laurens County, SC"	"45059"	"Aug., 2010"	"2010/08"	10	Not Applicable	Not Applicable
	"Laurens County, SC"	"45059"	"Dec., 2010"	"2010/12"	10	Not Applicable	Not Applicable
	"Lexington County, SC"	"45063"	"Jan., 2010"	"2010/01"	16	Not Applicable	Not Applicable
	"Lexington County, SC"	"45063"	"Feb., 2010"	"2010/02"	21	Not Applicable	Not Applicable
	"Lexington County, SC"	"45063"	"Mar., 2010"	"2010/03"	14	Not Applicable	Not Applicable
	"Lexington County, SC"	"45063"	"Apr., 2010"	"2010/04"	23	Not Applicable	Not Applicable
	"Lexington County, SC"	"45063"	"May, 2010"	"2010/05"	20	Not Applicable	Not Applicable
	"Lexington County, SC"	"45063"	"Jun., 2010"	"2010/06"	15	Not Applicable	Not Applicable
	"Lexington County, SC"	"45063"	"Jul., 2010"	"2010/07"	15	Not Applicable	Not Applicable
	"Lexington County, SC"	"45063"	"Aug., 2010"	"2010/08"	12	Not Applicable	Not Applicable
	"Lexington County, SC"	"45063"	"Sep., 2010"	"2010/09"	19	Not Applicable	Not Applicable
	"Lexington County, SC"	"45063"	"Oct., 2010"	"2010/10"	13	Not Applicable	Not Applicable
	"Lexington County, SC"	"45063"	"Nov., 2010"	"2010/11"	18	Not Applicable	Not Applicable
	"Lexington County, SC"	"45063"	"Dec., 2010"	"2010/12"	22	Not Applicable	Not Applicable
	"Oconee County, SC"	"45073"	"Jan., 2010"	"2010/01"	10	Not Applicable	Not Applicable
	"Oconee County, SC"	"45073"	"Feb., 2010"	"2010/02"	11	Not Applicable	Not Applicable
	"Orangeburg County, SC"	"45075"	"Feb., 2010"	"2010/02"	11	Not Applicable	Not Applicable
	"Orangeburg County, SC"	"45075"	"Nov., 2010"	"2010/11"	13	Not Applicable	Not Applicable
	"Orangeburg County, SC"	"45075"	"Dec., 2010"	"2010/12"	13	Not Applicable	Not Applicable
	"Pickens County, SC"	"45077"	"Jan., 2010"	"2010/01"	14	Not Applicable	Not Applicable
	"Pickens County, SC"	"45077"	"Apr., 2010"	"2010/04"	10	Not Applicable	Not Applicable
	"Pickens County, SC"	"45077"	"May, 2010"	"2010/05"	11	Not Applicable	Not Applicable
	"Pickens County, SC"	"45077"	"Jun., 2010"	"2010/06"	11	Not Applicable	Not Applicable
	"Pickens County, SC"	"45077"	"Aug., 2010"	"2010/08"	13	Not Applicable	Not Applicable
	"Pickens County, SC"	"45077"	"Oct., 2010"	"2010/10"	12	Not Applicable	Not Applicable
	"Richland County, SC"	"45079"	"Jan., 2010"	"2010/01"	21	Not Applicable	Not Applicable
	"Richland County, SC"	"45079"	"Feb., 2010"	"2010/02"	15	Not Applicable	Not Applicable
	"Richland County, SC"	"45079"	"Mar., 2010"	"2010/03"	15	Not Applicable	Not Applicable
	"Richland County, SC"	"45079"	"Apr., 2010"	"2010/04"	13	Not Applicable	Not Applicable
	"Richland County, SC"	"45079"	"Jun., 2010"	"2010/06"	17	Not Applicable	Not Applicable
	"Richland County, SC"	"45079"	"Jul., 2010"	"2010/07"	17	Not Applicable	Not Applicable
	"Richland County, SC"	"45079"	"Aug., 2010"	"2010/08"	13	Not Applicable	Not Applicable
	"Richland County, SC"	"45079"	"Sep., 2010"	"2010/09"	11	Not Applicable	Not Applicable
	"Richland County, SC"	"45079"	"Oct., 2010"	"2010/10"	10	Not Applicable	Not Applicable
	"Richland County, SC"	"45079"	"Nov., 2010"	"2010/11"	13	Not Applicable	Not Applicable
	"Richland County, SC"	"45079"	"Dec., 2010"	"2010/12"	13	Not Applicable	Not Applicable
	"Spartanburg County, SC"	"45083"	"Jan., 2010"	"2010/01"	33	Not Applicable	Not Applicable
	"Spartanburg County, SC"	"45083"	"Feb., 2010"	"2010/02"	37	Not Applicable	Not Applicable
	"Spartanburg County, SC"	"45083"	"Mar., 2010"	"2010/03"	26	Not Applicable	Not Applicable
	"Spartanburg County, SC"	"45083"	"Apr., 2010"	"2010/04"	23	Not Applicable	Not Applicable
	"Spartanburg County, SC"	"45083"	"May, 2010"	"2010/05"	23	Not Applicable	Not Applicable
	"Spartanburg County, SC"	"45083"	"Jun., 2010"	"2010/06"	18	Not Applicable	Not Applicable
	"Spartanburg County, SC"	"45083"	"Jul., 2010"	"2010/07"	25	Not Applicable	Not Applicable
	"Spartanburg County, SC"	"45083"	"Aug., 2010"	"2010/08"	21	Not Applicable	Not Applicable
	"Spartanburg County, SC"	"45083"	"Sep., 2010"	"2010/09"	19	Not Applicable	Not Applicable
	"Spartanburg County, SC"	"45083"	"Oct., 2010"	"2010/10"	25	Not Applicable	Not Applicable
	"Spartanburg County, SC"	"45083"	"Nov., 2010"	"2010/11"	33	Not Applicable	Not Applicable
	"Spartanburg County, SC"	"45083"	"Dec., 2010"	"2010/12"	32	Not Applicable	Not Applicable
	"Sumter County, SC"	"45085"	"Feb., 2010"	"2010/02"	13	Not Applicable	Not Applicable
	"Sumter County, SC"	"45085"	"May, 2010"	"2010/05"	10	Not Applicable	Not Applicable
	"Sumter County, SC"	"45085"	"Nov., 2010"	"2010/11"	11	Not Applicable	Not Applicable
	"Sumter County, SC"	"45085"	"Dec., 2010"	"2010/12"	12	Not Applicable	Not Applicable
	"York County, SC"	"45091"	"Jan., 2010"	"2010/01"	14	Not Applicable	Not Applicable
	"York County, SC"	"45091"	"Feb., 2010"	"2010/02"	11	Not Applicable	Not Applicable
	"York County, SC"	"45091"	"Mar., 2010"	"2010/03"	11	Not Applicable	Not Applicable
	"York County, SC"	"45091"	"May, 2010"	"2010/05"	10	Not Applicable	Not Applicable
	"York County, SC"	"45091"	"Jun., 2010"	"2010/06"	13	Not Applicable	Not Applicable
	"York County, SC"	"45091"	"Jul., 2010"	"2010/07"	20	Not Applicable	Not Applicable
	"York County, SC"	"45091"	"Aug., 2010"	"2010/08"	13	Not Applicable	Not Applicable
	"York County, SC"	"45091"	"Sep., 2010"	"2010/09"	11	Not Applicable	Not Applicable
	"York County, SC"	"45091"	"Oct., 2010"	"2010/10"	23	Not Applicable	Not Applicable
	"York County, SC"	"45091"	"Nov., 2010"	"2010/11"	20	Not Applicable	Not Applicable
	"York County, SC"	"45091"	"Dec., 2010"	"2010/12"	18	Not Applicable	Not Applicable
	"Brown County, SD"	"46013"	"Dec., 2010"	"2010/12"	13	Not Applicable	Not Applicable
	"Minnehaha County, SD"	"46099"	"Feb., 2010"	"2010/02"	10	Not Applicable	Not Applicable
	"Minnehaha County, SD"	"46099"	"Mar., 2010"	"2010/03"	16	Not Applicable	Not Applicable
	"Minnehaha County, SD"	"46099"	"Apr., 2010"	"2010/04"	14	Not Applicable	Not Applicable
	"Minnehaha County, SD"	"46099"	"Jun., 2010"	"2010/06"	10	Not Applicable	Not Applicable
	"Minnehaha County, SD"	"46099"	"Jul., 2010"	"2010/07"	12	Not Applicable	Not Applicable
	"Minnehaha County, SD"	"46099"	"Aug., 2010"	"2010/08"	10	Not Applicable	Not Applicable
	"Minnehaha County, SD"	"46099"	"Sep., 2010"	"2010/09"	15	Not Applicable	Not Applicable
	"Minnehaha County, SD"	"46099"	"Oct., 2010"	"2010/10"	11	Not Applicable	Not Applicable
	"Minnehaha County, SD"	"46099"	"Nov., 2010"	"2010/11"	11	Not Applicable	Not Applicable
	"Minnehaha County, SD"	"46099"	"Dec., 2010"	"2010/12"	10	Not Applicable	Not Applicable
	"Pennington County, SD"	"46103"	"Oct., 2010"	"2010/10"	12	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"Mar., 2010"	"2010/03"	13	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"Dec., 2010"	"2010/12"	14	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"Jan., 2010"	"2010/01"	11	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"Feb., 2010"	"2010/02"	21	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"Mar., 2010"	"2010/03"	12	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"Apr., 2010"	"2010/04"	10	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"May, 2010"	"2010/05"	14	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"Jul., 2010"	"2010/07"	11	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"Aug., 2010"	"2010/08"	12	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"Sep., 2010"	"2010/09"	11	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"Oct., 2010"	"2010/10"	14	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"Nov., 2010"	"2010/11"	11	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"Dec., 2010"	"2010/12"	15	Not Applicable	Not Applicable
	"Bradley County, TN"	"47011"	"Jan., 2010"	"2010/01"	14	Not Applicable	Not Applicable
	"Bradley County, TN"	"47011"	"May, 2010"	"2010/05"	11	Not Applicable	Not Applicable
	"Carter County, TN"	"47019"	"Jan., 2010"	"2010/01"	13	Not Applicable	Not Applicable
	"Carter County, TN"	"47019"	"Feb., 2010"	"2010/02"	10	Not Applicable	Not Applicable
	"Carter County, TN"	"47019"	"Jul., 2010"	"2010/07"	11	Not Applicable	Not Applicable
	"Carter County, TN"	"47019"	"Nov., 2010"	"2010/11"	11	Not Applicable	Not Applicable
	"Coffee County, TN"	"47031"	"Mar., 2010"	"2010/03"	11	Not Applicable	Not Applicable
	"Cumberland County, TN"	"47035"	"Dec., 2010"	"2010/12"	10	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"Jan., 2010"	"2010/01"	50	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"Feb., 2010"	"2010/02"	37	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"Mar., 2010"	"2010/03"	40	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"Apr., 2010"	"2010/04"	46	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"May, 2010"	"2010/05"	35	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"Jun., 2010"	"2010/06"	30	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"Jul., 2010"	"2010/07"	37	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"Aug., 2010"	"2010/08"	32	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"Sep., 2010"	"2010/09"	36	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"Oct., 2010"	"2010/10"	29	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"Nov., 2010"	"2010/11"	35	Not Applicable	Not Applicable
	"Davidson County, TN"	"47037"	"Dec., 2010"	"2010/12"	33	Not Applicable	Not Applicable
	"Dickson County, TN"	"47043"	"Nov., 2010"	"2010/11"	11	Not Applicable	Not Applicable
	"Gibson County, TN"	"47053"	"Mar., 2010"	"2010/03"	11	Not Applicable	Not Applicable
	"Greene County, TN"	"47059"	"Mar., 2010"	"2010/03"	12	Not Applicable	Not Applicable
	"Greene County, TN"	"47059"	"Nov., 2010"	"2010/11"	11	Not Applicable	Not Applicable
	"Hamblen County, TN"	"47063"	"Aug., 2010"	"2010/08"	12	Not Applicable	Not Applicable
	"Hamblen County, TN"	"47063"	"Oct., 2010"	"2010/10"	12	Not Applicable	Not Applicable
	"Hamilton County, TN"	"47065"	"Jan., 2010"	"2010/01"	28	Not Applicable	Not Applicable
	"Hamilton County, TN"	"47065"	"Feb., 2010"	"2010/02"	17	Not Applicable	Not Applicable
	"Hamilton County, TN"	"47065"	"Mar., 2010"	"2010/03"	17	Not Applicable	Not Applicable
	"Hamilton County, TN"	"47065"	"Apr., 2010"	"2010/04"	27	Not Applicable	Not Applicable
	"Hamilton County, TN"	"47065"	"May, 2010"	"2010/05"	24	Not Applicable	Not Applicable
	"Hamilton County, TN"	"47065"	"Jun., 2010"	"2010/06"	25	Not Applicable	Not Applicable
	"Hamilton County, TN"	"47065"	"Jul., 2010"	"2010/07"	30	Not Applicable	Not Applicable
	"Hamilton County, TN"	"47065"	"Aug., 2010"	"2010/08"	20	Not Applicable	Not Applicable
	"Hamilton County, TN"	"47065"	"Sep., 2010"	"2010/09"	20	Not Applicable	Not Applicable
	"Hamilton County, TN"	"47065"	"Oct., 2010"	"2010/10"	20	Not Applicable	Not Applicable
	"Hamilton County, TN"	"47065"	"Nov., 2010"	"2010/11"	38	Not Applicable	Not Applicable
	"Hamilton County, TN"	"47065"	"Dec., 2010"	"2010/12"	29	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"Jan., 2010"	"2010/01"	33	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"Feb., 2010"	"2010/02"	25	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"Mar., 2010"	"2010/03"	49	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"Apr., 2010"	"2010/04"	40	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"May, 2010"	"2010/05"	35	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"Jun., 2010"	"2010/06"	35	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"Jul., 2010"	"2010/07"	27	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"Aug., 2010"	"2010/08"	29	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"Sep., 2010"	"2010/09"	33	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"Oct., 2010"	"2010/10"	37	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"Nov., 2010"	"2010/11"	37	Not Applicable	Not Applicable
	"Knox County, TN"	"47093"	"Dec., 2010"	"2010/12"	38	Not Applicable	Not Applicable
	"McMinn County, TN"	"47107"	"Mar., 2010"	"2010/03"	10	Not Applicable	Not Applicable
	"Madison County, TN"	"47113"	"Oct., 2010"	"2010/10"	17	Not Applicable	Not Applicable
	"Madison County, TN"	"47113"	"Dec., 2010"	"2010/12"	11	Not Applicable	Not Applicable
	"Maury County, TN"	"47119"	"Feb., 2010"	"2010/02"	13	Not Applicable	Not Applicable
	"Maury County, TN"	"47119"	"Oct., 2010"	"2010/10"	10	Not Applicable	Not Applicable
	"Maury County, TN"	"47119"	"Nov., 2010"	"2010/11"	11	Not Applicable	Not Applicable
	"Montgomery County, TN"	"47125"	"Feb., 2010"	"2010/02"	10	Not Applicable	Not Applicable
	"Montgomery County, TN"	"47125"	"May, 2010"	"2010/05"	12	Not Applicable	Not Applicable
	"Montgomery County, TN"	"47125"	"Sep., 2010"	"2010/09"	10	Not Applicable	Not Applicable
	"Putnam County, TN"	"47141"	"Feb., 2010"	"2010/02"	11	Not Applicable	Not Applicable
	"Putnam County, TN"	"47141"	"Apr., 2010"	"2010/04"	11	Not Applicable	Not Applicable
	"Putnam County, TN"	"47141"	"Dec., 2010"	"2010/12"	10	Not Applicable	Not Applicable
	"Roane County, TN"	"47145"	"Mar., 2010"	"2010/03"	10	Not Applicable	Not Applicable
	"Rutherford County, TN"	"47149"	"Jan., 2010"	"2010/01"	14	Not Applicable	Not Applicable
	"Rutherford County, TN"	"47149"	"Feb., 2010"	"2010/02"	13	Not Applicable	Not Applicable
	"Rutherford County, TN"	"47149"	"Mar., 2010"	"2010/03"	23	Not Applicable	Not Applicable
	"Rutherford County, TN"	"47149"	"Apr., 2010"	"2010/04"	19	Not Applicable	Not Applicable
	"Rutherford County, TN"	"47149"	"May, 2010"	"2010/05"	13	Not Applicable	Not Applicable
	"Rutherford County, TN"	"47149"	"Jun., 2010"	"2010/06"	13	Not Applicable	Not Applicable
	"Rutherford County, TN"	"47149"	"Jul., 2010"	"2010/07"	16	Not Applicable	Not Applicable
	"Rutherford County, TN"	"47149"	"Aug., 2010"	"2010/08"	15	Not Applicable	Not Applicable
	"Rutherford County, TN"	"47149"	"Oct., 2010"	"2010/10"	15	Not Applicable	Not Applicable
	"Rutherford County, TN"	"47149"	"Nov., 2010"	"2010/11"	15	Not Applicable	Not Applicable
	"Rutherford County, TN"	"47149"	"Dec., 2010"	"2010/12"	14	Not Applicable	Not Applicable
	"Sevier County, TN"	"47155"	"Jan., 2010"	"2010/01"	10	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"Jan., 2010"	"2010/01"	55	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"Feb., 2010"	"2010/02"	56	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"Mar., 2010"	"2010/03"	71	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"Apr., 2010"	"2010/04"	49	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"May, 2010"	"2010/05"	46	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"Jun., 2010"	"2010/06"	44	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"Jul., 2010"	"2010/07"	57	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"Aug., 2010"	"2010/08"	46	Not Applicable	Not Applicable
	"Shelby County, TN"	"47157"	"Sep., 2010"	"2010/09"	45	Not Applicable	Not Applicable
